"등록일","시도","시군구","업종","축종","영업상태","개소","규모","동수"
20180401,"경기도","경기도 양평군","부화업                        "," ","폐업",1,0,0
20180401,"강원도","강원도 춘천시","부화업                        "," ","정상",1,0,0
20180401,"강원도","강원도 평창군","부화업                        "," ","정상",1,0,0
20180401,"충청북도","충청북도 보은군","부화업                        "," ","정상",1,0,0
20180401,"충청북도","충청북도 옥천군","부화업                        "," ","폐업",1,1100,1
20180401,"충청남도","충청남도 보령시","부화업                        "," ","정상",6,4756.78,8
20180401,"충청남도","충청남도 서산시","부화업                        "," ","폐업",2,0,0
20180401,"전라북도","전라북도 군산시","부화업                        "," ","정상",3,0,0
20180401,"전라북도","전라북도 남원시","부화업                        "," ","정상",2,0,0
20180401,"전라남도","전라남도 무안군","부화업                        "," ","휴업",2,0,0
20180401,"전라남도","전라남도 함평군","부화업                        "," ","정상",9,0,0
20180401,"경상남도","경상남도 사천시","부화업                        "," ","폐업",1,0,0
20180401,"경기도","경기도 화성시","부화업                        "," ","휴업",1,0,0
20180401,"부산광역시","부산광역시 강서구","부화업                        "," ","정상",1,0,0
20180401,"대구광역시","대구광역시 북구","부화업                        "," ","휴업",1,0,0
20180401,"대전광역시","대전광역시 동구","부화업                        "," ","폐업",1,0,0
20180401,"경기도","경기도 안성시","부화업                        "," ","정상",6,0,0
20180401,"경기도","경기도 김포시","부화업                        "," ","폐업",1,0,0
20180401,"충청북도","충청북도 충주시","부화업                        "," ","폐업",3,2315.64,11
20180401,"충청남도","충청남도 천안시","부화업                        "," ","정상",6,2075.49,2
20180401,"충청남도","충청남도 서천군","부화업                        "," ","정상",2,0,0
20180401,"충청남도","충청남도 청양군","부화업                        "," ","정상",4,0,0
20180401,"충청남도","충청남도 홍성군","부화업                        "," ","휴업",1,100,1
20180401,"전라북도","전라북도 고창군","부화업                        "," ","정상",4,0,0
20180401,"전라남도","전라남도 목포시","부화업                        "," ","정상",1,0,0
20180401,"전라남도","전라남도 담양군","부화업                        "," ","정상",2,0,0
20180401,"경상북도","경상북도 김천시","부화업                        "," ","폐업",1,7948,9
20180401,"경상북도","경상북도 김천시","부화업                        "," ","정상",1,0,0
20180401,"경상북도","경상북도 경산시","부화업                        "," ","정상",2,0,0
20180401,"경상남도","경상남도 함안군","부화업                        "," ","폐업",2,0,0
20180401,"광주광역시","광주광역시 서구","부화업                        "," ","휴업",1,0,0
20180401,"경기도","경기도 파주시","부화업                        "," ","휴업",1,0,0
20180401,"강원도","강원도 춘천시","부화업                        "," ","폐업",2,0,0
20180401,"충청북도","충청북도 보은군","부화업                        "," ","휴업",1,0,0
20180401,"충청남도","충청남도 서산시","부화업                        "," ","정상",3,510,2
20180401,"충청남도","충청남도 논산시","부화업                        "," ","폐업",15,0,0
20180401,"충청남도","충청남도 논산시","부화업                        "," ","휴업",1,0,0
20180401,"충청남도","충청남도 금산군","부화업                        "," ","폐업",1,165,1
20180401,"충청남도","충청남도 부여군","부화업                        "," ","정상",1,0,0
20180401,"전라남도","전라남도 화순군","가축사육업                    ","메추리","정상",2,1507,4
20180401,"경상북도","경상북도 영주시","가축사육업                    ","산양","정상",21,5505,34
20180401,"경상북도","경상북도 경주시","가축사육업                    ","육계","정상",25,12723.85,64
20180401,"강원도","강원도 인제군","가축사육업                    ","한우","휴업",13,4805.41,29
20180401,"경기도","경기도 용인시","가축사육업                    ","산양","정상",7,6323.62,17
20180401,"울산광역시","울산광역시 울주군","가축사육업                    ","오리","정상",3,1207.03,10
20180401,"경기도","경기도 의왕시","가축사육업                    ","한우","정상",6,3529.24,14
20180401,"충청남도","충청남도 청양군","가축사육업                    ","사슴","정상",15,4455,18
20180401,"충청북도","충청북도 충주시","가축사육업                    ","산양","폐업",12,1283.26,14
20180401,"충청북도","충청북도 제천시","가축사육업                    ","사슴","정상",12,3554.6,13
20180401,"충청남도","충청남도 당진시","가축사육업                    ","돼지","폐업",76,54857.68,194
20180401,"전라남도","전라남도 고흥군","가축사육업                    ","젖소","폐업",3,5005,10
20180401,"경상남도","경상남도 고성군","가축사육업                    ","육계","정상",20,34114.71,76
20180401,"강원도","강원도 춘천시","가축사육업                    ","한우","휴업",22,6352.86,39
20180401,"전라남도","전라남도 무안군","가축사육업                    ","산양","정상",15,6766.5,21
20180401,"강원도","강원도 철원군","가축사육업                    ","산양","정상",6,2709.4,12
20180401,"강원도","강원도 양구군","가축사육업                    ","한우","말소",138,18407.57,149
20180401,"강원도","강원도 원주시","가축사육업                    ","한우","정상",526,187665.77,758
20180401,"강원도","강원도 철원군","가축사육업                    ","젖소","정상",118,204017.61,429
20180401,"경상북도","경상북도 영주시","가축사육업                    ","한우","휴업",41,15246.14,80
20180401,"경상북도","경상북도 상주시","가축사육업                    ","돼지","말소",2,2289.1,8
20180401,"충청북도","충청북도 진천군","가축사육업                    ","오리","정상",50,208251.48,353
20180401,"경상남도","경상남도 창녕군","가축사육업                    ","육계","폐업",19,33678.91,94
20180401,"경상북도","경상북도 칠곡군","가축사육업                    ","육계","정상",28,49340.78,155
20180401,"전라북도","전라북도 순창군","가축사육업                    ","염소","정상",44,21894.79,82
20180401,"경상북도","경상북도 경산시","가축사육업                    ","한우","폐업",120,62997.37,255
20180401,"전라북도","전라북도 부안군","가축사육업                    ","오리","폐업",14,68733.2,107
20180401,"충청북도","충청북도 보은군","가축사육업                    ","한우","폐업",158,40120.42,234
20180401,"충청북도","충청북도 진천군","가축사육업                    ","한우","정상",221,176386.62,544
